Study Phase ,Site ,Tran,Dist ,Rep or Extra,St Filter Wt (g) ,Date Placed,St Ziploc Wt (g) ,Date Removed ,Filter Area (cm2) ,Rubber Band Surface Area (cm2),Prop Filter Recovered (%)  ,Adjusted Filter Mass Recovered (g) ,Adjusted Filter Surface Area Recovered (cm2),Date(s) of Procedure,"Post-Dry Mass  (Filter/Zip/Sed Total, g) ","(1) Confirmatory Post-Dry Weight (Optional, g) ","(2) Confirmatory Post-Dry Weight (Optional, g) ","Sediment Mass               (Post-Dry Mass- Adjusted Filter Mass Recovered-Bag Mass, g)",Sediment Density (Sediment Mass/Adj Filter SA; g/cm2),Flux                        (# of Days Deployed) ,Flux-cm                (Sediment Density/Duration;  g/cm2 per day)  ,Flux-m                  (Sediment Density/Duration; g/m2 per day) ,Date(s) of Procedure ,Crucible Number # ,Empty Crucible Weight,Subsample Weight (Filter + Sediment on Filter) ,Post-Burn Weight ,Notes 
M10,B,,,E2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,B,,,E3,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,B,,,E4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,G,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,C,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M10,S,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,0.5,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,2,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,6,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,12,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,18,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,18,c ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,48,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,0.5,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,2,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,6,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,12,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,48,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,,,E1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,,,E2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,,,E3,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,B,,,E4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,G,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,1,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,0.5,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,0.5,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,0.5,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,2,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,2,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,2,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,6,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,6,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,6,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,12,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,12,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,12,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,18,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,18,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,18,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,24,a ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,24,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,24,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,48,a,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,48,b ,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M11,C,2,48,c,,,,,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
