Site,Tran,Dist,Replicate,Date placed in field,Date removed from field,Season ,Year ,Flux
San Pablo,C,12,a,6/30/2022,7/28/2022,Summer ,2022,1.301602384
San Pablo,D,12,a,6/30/2022,7/28/2022,Summer ,2022,128.3453453
San Pablo,D,12,c,6/30/2022,7/28/2022,Summer ,2022,32.24237549
San Pablo,D,12,b,6/30/2022,7/28/2022,Summer ,2022,13.97829083
San Pablo,A,24,c,6/30/2022,7/28/2022,Summer ,2022,1.254438439
San Pablo,A,24,b,6/30/2022,7/28/2022,Summer ,2022,0.290946415
San Pablo,A,24,a,6/30/2022,7/28/2022,Summer ,2022,0.274408409
San Pablo,B,24,c,6/30/2022,7/28/2022,Summer ,2022,0.878351915
San Pablo,B,24,a,6/30/2022,7/28/2022,Summer ,2022,0.736247561
San Pablo,B,24,b,6/30/2022,7/28/2022,Summer ,2022,0.327085023
San Pablo,C,24,b,6/30/2022,7/28/2022,Summer ,2022,0
San Pablo,C,24,c,6/30/2022,7/28/2022,Summer ,2022,0
San Pablo,C,24,a,6/30/2022,7/28/2022,Summer ,2022,9.298034916
San Pablo,D,24,b,6/30/2022,7/28/2022,Summer ,2022,65.93887054
San Pablo,D,24,a,6/30/2022,7/28/2022,Summer ,2022,13.37720575
San Pablo,D,24,c,6/30/2022,7/28/2022,Summer ,2022,12.48864518
San Pablo,A,48,a,6/30/2022,7/28/2022,Summer ,2022,13.44172439
San Pablo,A,48,c,6/30/2022,7/28/2022,Summer ,2022,8.438058564
San Pablo,A,48,b,6/30/2022,7/28/2022,Summer ,2022,3.35415278
San Pablo,B,48,c,6/30/2022,7/28/2022,Summer ,2022,18.25060925
San Pablo,B,48,b,6/30/2022,7/28/2022,Summer ,2022,17.77651972
San Pablo,B,48,a,6/30/2022,7/28/2022,Summer ,2022,14.50566949
San Pablo,C,48,b,6/30/2022,7/28/2022,Summer ,2022,3.695325734
San Pablo,C,48,a,6/30/2022,7/28/2022,Summer ,2022,2.606879881
San Pablo,C,48,c,6/30/2022,7/28/2022,Summer ,2022,2.605654844
San Pablo,D,48,c,6/30/2022,7/28/2022,Summer ,2022,8.856408883
San Pablo,D,48,b,6/30/2022,7/28/2022,Summer ,2022,8.320379958
San Pablo,D,48,a,6/30/2022,7/28/2022,Summer ,2022,6.726068604
San Pablo,A,72,b,6/30/2022,7/28/2022,Summer ,2022,7.290810909
San Pablo,A,72,c,6/30/2022,7/28/2022,Summer ,2022,6.433897151
San Pablo,A,72,a,6/30/2022,7/28/2022,Summer ,2022,5.701937222
San Pablo,B,72,a,6/30/2022,7/28/2022,Summer ,2022,18.56728145
San Pablo,B,72,b,6/30/2022,7/28/2022,Summer ,2022,13.69591968
San Pablo,B,72,c,6/30/2022,7/28/2022,Summer ,2022,11.86203848
San Pablo,C,72,b,6/30/2022,7/28/2022,Summer ,2022,11.57354214
San Pablo,C,72,c,6/30/2022,7/28/2022,Summer ,2022,11.41796238
San Pablo,C,72,a,6/30/2022,7/28/2022,Summer ,2022,8.621201676
San Pablo,D,72,b,6/30/2022,7/28/2022,Summer ,2022,13.23836816
San Pablo,D,72,c,6/30/2022,7/28/2022,Summer ,2022,12.55295965
San Pablo,D,72,a,6/30/2022,7/28/2022,Summer ,2022,6.767107362
San Pablo,A,150,c,6/30/2022,7/28/2022,Summer ,2022,13.38169755
San Pablo,A,150,b,6/30/2022,7/28/2022,Summer ,2022,11.44430068
San Pablo,A,150,a,6/30/2022,7/28/2022,Summer ,2022,11.39223659
San Pablo,B,150,b,6/30/2022,7/28/2022,Summer ,2022,6.591314475
San Pablo,B,150,c,6/30/2022,7/28/2022,Summer ,2022,5.684174178
San Pablo,B,150,a,6/30/2022,7/28/2022,Summer ,2022,4.804597225
San Pablo,C,150,a,6/30/2022,7/28/2022,Summer ,2022,14.3298766
San Pablo,C,150,c,6/30/2022,7/28/2022,Summer ,2022,9.721285385
San Pablo,C,150,b,6/30/2022,7/28/2022,Summer ,2022,5.991046081
San Pablo,D,150,a,6/30/2022,7/28/2022,Summer ,2022,9.40032555
San Pablo,D,150,c,6/30/2022,7/28/2022,Summer ,2022,8.604663669
San Pablo,D,150,b,6/30/2022,7/28/2022,Summer ,2022,3.466856233
Corte Madera,A,0.5,a,6/29/2022,7/27/2022,Summer ,2022,0
Corte Madera,A,0.5,c,6/29/2022,7/27/2022,Summer ,2022,0.200293638
Corte Madera,A,0.5,b,6/29/2022,7/27/2022,Summer ,2022,0.018375563
Corte Madera,B,0.5,a,6/29/2022,7/27/2022,Summer ,2022,0
Corte Madera,B,0.5,b,6/29/2022,7/27/2022,Summer ,2022,0.03981372
Corte Madera,B,0.5,c,6/29/2022,7/27/2022,Summer ,2022,0.010412819
Corte Madera,C,0.5,c,6/29/2022,7/27/2022,Summer ,2022,7.255284821
Corte Madera,C,0.5,a,6/29/2022,7/27/2022,Summer ,2022,3.376203456
Corte Madera,C,0.5,b,6/29/2022,7/27/2022,Summer ,2022,2.526639923
Corte Madera,D,0.5,a,6/29/2022,7/27/2022,Summer ,2022,11.48227685
Corte Madera,D,0.5,b,6/29/2022,7/27/2022,Summer ,2022,8.095660572
Corte Madera,D,0.5,c,6/29/2022,7/27/2022,Summer ,2022,6.790383075
Corte Madera,A,2,c,6/29/2022,7/27/2022,Summer ,2022,19.3457928
Corte Madera,A,2,b,6/29/2022,7/27/2022,Summer ,2022,9.543654942
Corte Madera,A,2,a,6/29/2022,7/27/2022,Summer ,2022,1.781029575
Corte Madera,B,2,b,6/29/2022,7/27/2022,Summer ,2022,16.31321238
Corte Madera,B,2,c,6/29/2022,7/27/2022,Summer ,2022,6.701567853
Corte Madera,B,2,a,6/29/2022,7/27/2022,Summer ,2022,6.694830147
Corte Madera,C,2,c,6/29/2022,7/27/2022,Summer ,2022,7.495392178
Corte Madera,C,2,b,6/29/2022,7/27/2022,Summer ,2022,5.956132511
Corte Madera,C,2,a,6/29/2022,7/27/2022,Summer ,2022,4.343370592
Corte Madera,D,2,a,6/29/2022,7/27/2022,Summer ,2022,15.98122721
Corte Madera,D,2,c,6/29/2022,7/27/2022,Summer ,2022,7.854940696
Corte Madera,D,2,b,6/29/2022,7/27/2022,Summer ,2022,6.647666202
Corte Madera,A,6,c,6/29/2022,7/27/2022,Summer ,2022,3.803129038
Corte Madera,A,6,b,6/29/2022,7/27/2022,Summer ,2022,3.799760184
Corte Madera,A,6,a,6/29/2022,7/27/2022,Summer ,2022,2.372897712
Corte Madera,B,6,a,6/29/2022,7/27/2022,Summer ,2022,3.425817476
Corte Madera,B,6,b,6/29/2022,7/27/2022,Summer ,2022,2.733058748
Corte Madera,B,6,c,6/29/2022,7/27/2022,Summer ,2022,2.371060155
Corte Madera,C,6,c,6/29/2022,7/27/2022,Summer ,2022,12.81389265
Corte Madera,C,6,b,6/29/2022,7/27/2022,Summer ,2022,11.35609798
Corte Madera,C,6,a,6/29/2022,7/27/2022,Summer ,2022,9.049352295
Corte Madera,D,6,a,6/29/2022,7/27/2022,Summer ,2022,18.67385971
Corte Madera,D,6,b,6/29/2022,7/27/2022,Summer ,2022,16.68133616
Corte Madera,D,6,c,6/29/2022,7/27/2022,Summer ,2022,6.890836153
Corte Madera,A,12,b,6/29/2022,7/27/2022,Summer ,2022,9.255158602
Corte Madera,A,12,a,6/29/2022,7/27/2022,Summer ,2022,8.246952708
Corte Madera,A,12,c,6/29/2022,7/27/2022,Summer ,2022,7.933343098
Corte Madera,B,12,b,6/29/2022,7/27/2022,Summer ,2022,10.23233855
Corte Madera,B,12,c,6/29/2022,7/27/2022,Summer ,2022,10.22355078
Corte Madera,B,12,a,6/29/2022,7/27/2022,Summer ,2022,9.620219788
Corte Madera,C,12,b,6/29/2022,7/27/2022,Summer ,2022,27.74526269
Corte Madera,C,12,c,6/29/2022,7/27/2022,Summer ,2022,26.29849335
Corte Madera,C,12,a,6/29/2022,7/27/2022,Summer ,2022,24.68083128
Corte Madera,D,12,a,6/29/2022,7/27/2022,Summer ,2022,12.62891198
Corte Madera,D,12,c,6/29/2022,7/27/2022,Summer ,2022,12.10888355
Corte Madera,D,12,b,6/29/2022,7/27/2022,Summer ,2022,9.661871064
Corte Madera,A,24,b,6/29/2022,7/27/2022,Summer ,2022,21.36220459
Corte Madera,A,24,c,6/29/2022,7/27/2022,Summer ,2022,12.25160042
Corte Madera,A,24,a,6/29/2022,7/27/2022,Summer ,2022,11.51290278
Corte Madera,B,24,b,6/29/2022,7/27/2022,Summer ,2022,23.06123494
Corte Madera,B,24,c,6/29/2022,7/27/2022,Summer ,2022,13.09381373
Corte Madera,B,24,a,6/29/2022,7/27/2022,Summer ,2022,8.983200268
Corte Madera,C,24,c,6/29/2022,7/27/2022,Summer ,2022,13.91091377
Corte Madera,C,24,a,6/29/2022,7/27/2022,Summer ,2022,13.78289734
Corte Madera,C,24,b,6/29/2022,7/27/2022,Summer ,2022,11.63969417
Corte Madera,D,24,c,6/29/2022,7/27/2022,Summer ,2022,12.72017728
Corte Madera,D,24,a,6/29/2022,7/27/2022,Summer ,2022,12.43780613
Corte Madera,D,24,b,6/29/2022,7/27/2022,Summer ,2022,10.99471191
Corte Madera,A,48,c,6/29/2022,7/27/2022,Summer ,2022,9.551617686
Corte Madera,A,48,a,6/29/2022,7/27/2022,Summer ,2022,8.340120036
Corte Madera,A,48,b,6/29/2022,7/27/2022,Summer ,2022,5.326463216
Corte Madera,B,48,c,6/29/2022,7/27/2022,Summer ,2022,10.90834676
Corte Madera,B,48,a,6/29/2022,7/27/2022,Summer ,2022,10.0446953
Corte Madera,B,48,b,6/29/2022,7/27/2022,Summer ,2022,9.076303121
Corte Madera,C,48,c,6/29/2022,7/27/2022,Summer ,2022,17.41635868
Corte Madera,C,48,a,6/29/2022,7/27/2022,Summer ,2022,17.24914106
Corte Madera,C,48,b,6/29/2022,7/27/2022,Summer ,2022,14.52282002
Corte Madera,D,48,c,6/29/2022,7/27/2022,Summer ,2022,9.149805373
Corte Madera,D,48,a,6/29/2022,7/27/2022,Summer ,2022,8.802507231
Corte Madera,D,48,b,6/29/2022,7/27/2022,Summer ,2022,8.735130167
San Pablo,A,0.5,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,0.5,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,0.5,a,6/2/2022,6/30/2022,Summer ,2022,34.20182303
San Pablo,A,0.5,c,6/2/2022,6/30/2022,Summer ,2022,3.76699043
San Pablo,A,0.5,b,6/2/2022,6/30/2022,Summer ,2022,3.028905313
San Pablo,B,0.5,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,0.5,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,0.5,c,6/2/2022,6/30/2022,Summer ,2022,4.640442195
San Pablo,B,0.5,a,6/2/2022,6/30/2022,Summer ,2022,2.961528249
San Pablo,B,0.5,b,6/2/2022,6/30/2022,Summer ,2022,2.734283785
San Pablo,C,0.5,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,0.5,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,0.5,c,6/2/2022,6/30/2022,Summer ,2022,6.097011828
San Pablo,C,0.5,a,6/2/2022,6/30/2022,Summer ,2022,3.049118433
San Pablo,C,0.5,b,6/2/2022,6/30/2022,Summer ,2022,1.952097317
San Pablo,D,0.5,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,D,0.5,a,6/2/2022,6/30/2022,Summer ,2022,NA
San Pablo,D,0.5,a,6/2/2022,6/30/2022,Summer ,2022,58.37058862
San Pablo,D,0.5,b,6/2/2022,6/30/2022,Summer ,2022,14.65757415
San Pablo,D,0.5,b,6/2/2022,6/30/2022,Summer ,2022,4.651467533
San Pablo,A,2,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,2,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,2,c,6/2/2022,6/30/2022,Summer ,2022,27.61173359
San Pablo,A,2,a,6/2/2022,6/30/2022,Summer ,2022,13.58382874
San Pablo,A,2,b,6/2/2022,6/30/2022,Summer ,2022,1.335903436
San Pablo,B,2,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,2,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,2,b,6/2/2022,6/30/2022,Summer ,2022,14.13999579
San Pablo,B,2,c,6/2/2022,6/30/2022,Summer ,2022,13.49868863
San Pablo,B,2,a,6/2/2022,6/30/2022,Summer ,2022,3.04544332
San Pablo,C,2,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,2,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,2,b,6/2/2022,6/30/2022,Summer ,2022,11.8657136
San Pablo,C,2,c,6/2/2022,6/30/2022,Summer ,2022,3.112820385
San Pablo,C,2,a,6/2/2022,6/30/2022,Summer ,2022,1.325490616
San Pablo,D,2,c,6/2/2022,6/30/2022,Summer ,2022,28.87413478
San Pablo,D,2,c,6/2/2022,6/30/2022,Summer ,2022,17.15175057
San Pablo,D,2,a,6/2/2022,6/30/2022,Summer ,2022,15.95978905
San Pablo,D,2,b,6/2/2022,6/30/2022,Summer ,2022,11.18643028
San Pablo,D,2,a,6/2/2022,6/30/2022,Summer ,2022,5.735013236
San Pablo,A,6,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,6,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,A,6,b,6/2/2022,6/30/2022,Summer ,2022,3.689200547
San Pablo,A,6,a,6/2/2022,6/30/2022,Summer ,2022,3.687975509
San Pablo,A,6,c,6/2/2022,6/30/2022,Summer ,2022,1.824080895
San Pablo,B,6,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,6,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,B,6,b,6/2/2022,6/30/2022,Summer ,2022,8.044821514
San Pablo,B,6,c,6/2/2022,6/30/2022,Summer ,2022,2.758784536
San Pablo,B,6,a,6/2/2022,6/30/2022,Summer ,2022,1.394705237
San Pablo,C,6,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,6,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,6,a,6/2/2022,6/30/2022,Summer ,2022,1.757316349
San Pablo,C,6,b,6/2/2022,6/30/2022,Summer ,2022,1.615211994
San Pablo,C,6,c,6/2/2022,6/30/2022,Summer ,2022,1.334678398
San Pablo,D,6,b,6/2/2022,6/30/2022,Summer ,2022,NA
San Pablo,D,6,c,6/2/2022,6/30/2022,Summer ,2022,72.50813434
San Pablo,D,6,c,6/2/2022,6/30/2022,Summer ,2022,2.691407472
San Pablo,D,6,a,6/2/2022,6/30/2022,Summer ,2022,1.916571229
San Pablo,D,6,b,6/2/2022,6/30/2022,Summer ,2022,1.419205988
San Pablo,A,12,a,6/2/2022,6/30/2022,Summer ,2022,7.24548452
San Pablo,A,12,c,6/2/2022,6/30/2022,Summer ,2022,4.517938441
San Pablo,A,12,b,6/2/2022,6/30/2022,Summer ,2022,0.67683324
San Pablo,B,12,b,6/2/2022,6/30/2022,Summer ,2022,390.0721653
San Pablo,B,12,a,6/2/2022,6/30/2022,Summer ,2022,352.288945
San Pablo,B,12,c,6/2/2022,6/30/2022,Summer ,2022,2.838275861
San Pablo,C,12,a,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,12,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,C,12,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,D,12,b,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,D,12,c,6/2/2022,6/30/2022,Summer ,2022,0
San Pablo,D,12,a,6/2/2022,6/30/2022,Summer ,2022,55.24490535
San Pablo,A,24,b,6/2/2022,6/30/2022,Summer ,2022,NA
San Pablo,A,24,c,6/2/2022,6/30/2022,Summer ,2022,2.953565505
San Pablo,A,24,a,6/2/2022,6/30/2022,Summer ,2022,0.445913664
San Pablo,B,24,a,6/2/2022,6/30/2022,Summer ,2022,1.799375971
San Pablo,B,24,b,6/2/2022,6/30/2022,Summer ,2022,1.160723068
San Pablo,B,24,c,6/2/2022,6/30/2022,Summer ,2022,1.024335555
San Pablo,C,24,a,6/2/2022,6/30/2022,Summer ,2022,3.42397992
San Pablo,C,24,c,6/2/2022,6/30/2022,Summer ,2022,1.461469783
San Pablo,C,24,b,6/2/2022,6/30/2022,Summer ,2022,1.277714152
San Pablo,D,24,b,6/2/2022,6/30/2022,Summer ,2022,2.710191381
San Pablo,D,24,a,6/2/2022,6/30/2022,Summer ,2022,2.066638327
San Pablo,D,24,c,6/2/2022,6/30/2022,Summer ,2022,1.291189565
San Pablo,A,48,b,6/2/2022,6/30/2022,Summer ,2022,1.838168826
San Pablo,A,48,a,6/2/2022,6/30/2022,Summer ,2022,0.883252065
San Pablo,A,48,c,6/2/2022,6/30/2022,Summer ,2022,0.709296735
San Pablo,B,48,c,6/2/2022,6/30/2022,Summer ,2022,2.303070572
San Pablo,B,48,b,6/2/2022,6/30/2022,Summer ,2022,2.108289603
San Pablo,B,48,a,6/2/2022,6/30/2022,Summer ,2022,1.57233568
San Pablo,C,48,c,6/2/2022,6/30/2022,Summer ,2022,1.678913946
San Pablo,C,48,b,6/2/2022,6/30/2022,Summer ,2022,1.530071885
San Pablo,C,48,a,6/2/2022,6/30/2022,Summer ,2022,1.136834836
San Pablo,D,48,c,6/2/2022,6/30/2022,Summer ,2022,6.190114681
San Pablo,D,48,b,6/2/2022,6/30/2022,Summer ,2022,3.907257228
San Pablo,D,48,a,6/2/2022,6/30/2022,Summer ,2022,3.806191631
San Pablo,A,72,b,6/2/2022,6/30/2022,Summer ,2022,7.219758732
San Pablo,A,72,a,6/2/2022,6/30/2022,Summer ,2022,2.232018395
San Pablo,A,72,c,6/2/2022,6/30/2022,Summer ,2022,1.719340185
San Pablo,B,72,c,6/2/2022,6/30/2022,Summer ,2022,8.324742591
San Pablo,B,72,b,6/2/2022,6/30/2022,Summer ,2022,4.341533036
San Pablo,B,72,a,6/2/2022,6/30/2022,Summer ,2022,3.027067757
San Pablo,C,72,a,6/2/2022,6/30/2022,Summer ,2022,3.873568696
San Pablo,C,72,b,6/2/2022,6/30/2022,Summer ,2022,3.193672862
San Pablo,C,72,c,6/2/2022,6/30/2022,Summer ,2022,3.0056296
San Pablo,D,72,b,6/2/2022,6/30/2022,Summer ,2022,9.427888895
San Pablo,D,72,c,6/2/2022,6/30/2022,Summer ,2022,6.419809219
San Pablo,D,72,a,6/2/2022,6/30/2022,Summer ,2022,5.123719504
San Pablo,A,150,c,6/2/2022,6/30/2022,Summer ,2022,9.995693794
San Pablo,A,150,b,6/2/2022,6/30/2022,Summer ,2022,8.682453553
San Pablo,A,150,a,6/2/2022,6/30/2022,Summer ,2022,7.801651563
San Pablo,B,150,b,6/2/2022,6/30/2022,Summer ,2022,11.03881326
San Pablo,B,150,c,6/2/2022,6/30/2022,Summer ,2022,6.367132605
San Pablo,B,150,a,6/2/2022,6/30/2022,Summer ,2022,6.288730203
San Pablo,C,150,c,6/2/2022,6/30/2022,Summer ,2022,13.09993892
San Pablo,C,150,a,6/2/2022,6/30/2022,Summer ,2022,11.11292803
San Pablo,C,150,b,6/2/2022,6/30/2022,Summer ,2022,7.361863086
San Pablo,D,150,c,6/2/2022,6/30/2022,Summer ,2022,5.167208337
San Pablo,D,150,a,6/2/2022,6/30/2022,Summer ,2022,4.501400434
San Pablo,D,150,b,6/2/2022,6/30/2022,Summer ,2022,2.617292701
Corte Madera,A,0.5,c,6/3/2022,6/29/2022,Summer ,2022,6.898469079
Corte Madera,A,0.5,a,6/3/2022,6/29/2022,Summer ,2022,0.387206096
Corte Madera,A,0.5,b,6/3/2022,6/29/2022,Summer ,2022,0.046174492
Corte Madera,B,0.5,a,6/3/2022,6/29/2022,Summer ,2022,0
Corte Madera,B,0.5,c,6/3/2022,6/29/2022,Summer ,2022,0
Corte Madera,B,0.5,b,6/3/2022,6/29/2022,Summer ,2022,0.963067972
Corte Madera,C,0.5,c,6/3/2022,6/29/2022,Summer ,2022,3.27838892
Corte Madera,C,0.5,b,6/3/2022,6/29/2022,Summer ,2022,2.206272768
Corte Madera,C,0.5,a,6/3/2022,6/29/2022,Summer ,2022,1.658983528
Corte Madera,D,0.5,a,6/3/2022,6/29/2022,Summer ,2022,10.07527412
Corte Madera,D,0.5,b,6/3/2022,6/29/2022,Summer ,2022,7.463776786
Corte Madera,D,0.5,c,6/3/2022,6/29/2022,Summer ,2022,7.261928293
Corte Madera,A,2,c,6/3/2022,6/29/2022,Summer ,2022,14.90116815
Corte Madera,A,2,a,6/3/2022,6/29/2022,Summer ,2022,8.762599278
Corte Madera,A,2,b,6/3/2022,6/29/2022,Summer ,2022,1.268022583
Corte Madera,B,2,a,6/3/2022,6/29/2022,Summer ,2022,0
Corte Madera,B,2,b,6/3/2022,6/29/2022,Summer ,2022,4.891857591
Corte Madera,B,2,c,6/3/2022,6/29/2022,Summer ,2022,2.521127254
Corte Madera,C,2,b,6/3/2022,6/29/2022,Summer ,2022,3.573246032
Corte Madera,C,2,a,6/3/2022,6/29/2022,Summer ,2022,3.19593447
Corte Madera,C,2,c,6/3/2022,6/29/2022,Summer ,2022,2.669545263
Corte Madera,D,2,a,6/3/2022,6/29/2022,Summer ,2022,13.26922968
Corte Madera,D,2,c,6/3/2022,6/29/2022,Summer ,2022,6.874722198
Corte Madera,D,2,b,6/3/2022,6/29/2022,Summer ,2022,5.831178682
Corte Madera,A,6,c,6/3/2022,6/29/2022,Summer ,2022,10.12012934
Corte Madera,A,6,b,6/3/2022,6/29/2022,Summer ,2022,2.713081213
Corte Madera,A,6,a,6/3/2022,6/29/2022,Summer ,2022,2.56070539
Corte Madera,B,6,a,6/3/2022,6/29/2022,Summer ,2022,5.042991747
Corte Madera,B,6,c,6/3/2022,6/29/2022,Summer ,2022,3.074268349
Corte Madera,B,6,b,6/3/2022,6/29/2022,Summer ,2022,1.862810927
Corte Madera,C,6,b,6/3/2022,6/29/2022,Summer ,2022,13.48427088
Corte Madera,C,6,c,6/3/2022,6/29/2022,Summer ,2022,9.104290517
Corte Madera,C,6,a,6/3/2022,6/29/2022,Summer ,2022,6.806779731
Corte Madera,D,6,a,6/3/2022,6/29/2022,Summer ,2022,15.27979898
Corte Madera,D,6,b,6/3/2022,6/29/2022,Summer ,2022,13.51065631
Corte Madera,D,6,c,6/3/2022,6/29/2022,Summer ,2022,6.762584146
Corte Madera,A,12,a,6/3/2022,6/29/2022,Summer ,2022,9.599017215
Corte Madera,A,12,b,6/3/2022,6/29/2022,Summer ,2022,8.441356742
Corte Madera,A,12,c,6/3/2022,6/29/2022,Summer ,2022,7.796892763
Corte Madera,B,12,c,6/3/2022,6/29/2022,Summer ,2022,55.50635663
Corte Madera,B,12,a,6/3/2022,6/29/2022,Summer ,2022,10.20935515
Corte Madera,B,12,b,6/3/2022,6/29/2022,Summer ,2022,8.364179377
Corte Madera,C,12,b,6/3/2022,6/29/2022,Summer ,2022,16.98627627
Corte Madera,C,12,c,6/3/2022,6/29/2022,Summer ,2022,16.85368952
Corte Madera,C,12,a,6/3/2022,6/29/2022,Summer ,2022,15.69075196
Corte Madera,D,12,b,6/3/2022,6/29/2022,Summer ,2022,7.258630115
Corte Madera,D,12,c,6/3/2022,6/29/2022,Summer ,2022,6.981583164
Corte Madera,D,12,a,6/3/2022,6/29/2022,Summer ,2022,6.976965715
Corte Madera,A,24,c,6/3/2022,6/29/2022,Summer ,2022,15.38797922
Corte Madera,A,24,b,6/3/2022,6/29/2022,Summer ,2022,12.92753844
Corte Madera,A,24,a,6/3/2022,6/29/2022,Summer ,2022,9.100992339
Corte Madera,B,24,c,6/3/2022,6/29/2022,Summer ,2022,313.3005234
Corte Madera,B,24,b,6/3/2022,6/29/2022,Summer ,2022,13.2936362
Corte Madera,B,24,a,6/3/2022,6/29/2022,Summer ,2022,5.459130743
Corte Madera,C,24,c,6/3/2022,6/29/2022,Summer ,2022,7.581191923
Corte Madera,C,24,b,6/3/2022,6/29/2022,Summer ,2022,6.990818063
Corte Madera,C,24,a,6/3/2022,6/29/2022,Summer ,2022,5.752682046
Corte Madera,D,24,c,6/3/2022,6/29/2022,Summer ,2022,7.609556253
Corte Madera,D,24,b,6/3/2022,6/29/2022,Summer ,2022,7.593065363
Corte Madera,D,24,a,6/3/2022,6/29/2022,Summer ,2022,5.727615893
Corte Madera,A,48,a,6/3/2022,6/29/2022,Summer ,2022,5.233548831
Corte Madera,A,48,b,6/3/2022,6/29/2022,Summer ,2022,4.20583657
Corte Madera,A,48,c,6/3/2022,6/29/2022,Summer ,2022,4.170875883
Corte Madera,B,48,b,6/3/2022,6/29/2022,Summer ,2022,4.461775182
Corte Madera,B,48,a,6/3/2022,6/29/2022,Summer ,2022,4.343888877
Corte Madera,B,48,c,6/3/2022,6/29/2022,Summer ,2022,3.901084924
Corte Madera,C,48,a,6/3/2022,6/29/2022,Summer ,2022,11.83979934
Corte Madera,C,48,c,6/3/2022,6/29/2022,Summer ,2022,10.89915898
Corte Madera,C,48,b,6/3/2022,6/29/2022,Summer ,2022,10.09836136
Corte Madera,D,48,c,6/3/2022,6/29/2022,Summer ,2022,6.146484498
Corte Madera,D,48,b,6/3/2022,6/29/2022,Summer ,2022,6.009939929
Corte Madera,D,48,a,6/3/2022,6/29/2022,Summer ,2022,5.750703139
Corte Madera,A,0.5,b,5/4/2022,6/3/2022,Spring ,2022,0
Corte Madera,A,0.5,a,5/4/2022,6/3/2022,Spring ,2022,3.348354269
Corte Madera,A,0.5,c,5/4/2022,6/3/2022,Spring ,2022,1.779081182
Corte Madera,B,0.5,a,5/4/2022,6/3/2022,Spring ,2022,0
Corte Madera,B,0.5,b,5/4/2022,6/3/2022,Spring ,2022,0
Corte Madera,B,0.5,c,5/4/2022,6/3/2022,Spring ,2022,0
Corte Madera,C,0.5,a,5/4/2022,6/3/2022,Spring ,2022,1.396052779
Corte Madera,C,0.5,b,5/4/2022,6/3/2022,Spring ,2022,1.168522473
Corte Madera,C,0.5,c,5/4/2022,6/3/2022,Spring ,2022,1.120501002
Corte Madera,D,0.5,c,5/4/2022,6/3/2022,Spring ,2022,1.394337726
Corte Madera,D,0.5,b,5/4/2022,6/3/2022,Spring ,2022,1.011881007
Corte Madera,D,0.5,a,5/4/2022,6/3/2022,Spring ,2022,0.713461862
Corte Madera,A,2,c,5/4/2022,6/3/2022,Spring ,2022,0.892970696
Corte Madera,A,2,a,5/4/2022,6/3/2022,Spring ,2022,0.838089015
Corte Madera,A,2,b,5/4/2022,6/3/2022,Spring ,2022,0.827798699
Corte Madera,B,2,c,5/4/2022,6/3/2022,Spring ,2022,3.43182016
Corte Madera,B,2,b,5/4/2022,6/3/2022,Spring ,2022,0.836945646
Corte Madera,B,2,a,5/4/2022,6/3/2022,Spring ,2022,0.724323862
Corte Madera,C,2,c,5/4/2022,6/3/2022,Spring ,2022,2.952177129
Corte Madera,C,2,b,5/4/2022,6/3/2022,Spring ,2022,2.517125465
Corte Madera,C,2,a,5/4/2022,6/3/2022,Spring ,2022,2.078072011
Corte Madera,D,2,c,5/4/2022,6/3/2022,Spring ,2022,2.506835149
Corte Madera,D,2,b,5/4/2022,6/3/2022,Spring ,2022,2.46738894
Corte Madera,D,2,a,5/4/2022,6/3/2022,Spring ,2022,1.582421823
Corte Madera,A,6,b,5/4/2022,6/3/2022,Spring ,2022,1.850541705
Corte Madera,A,6,c,5/4/2022,6/3/2022,Spring ,2022,1.589282033
Corte Madera,A,6,a,5/4/2022,6/3/2022,Spring ,2022,1.316588677
Corte Madera,B,6,c,5/4/2022,6/3/2022,Spring ,2022,2.078072011
Corte Madera,B,6,a,5/4/2022,6/3/2022,Spring ,2022,1.610434348
